fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,spdir_i,spdir_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_av,landform,land_use,land_use_d,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wdir10_av,wv100_k_av,wdir100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wdi_950_av,wdi_850_av,wdi_700_av,wdi_500_av,wdi_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSdir_9_av,wSv_7_av,wSdir_7_av,wSv_5_av,wSdir_5_av,wSv_1_av,wSdir_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LCL_m_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,fire_rank,SHAP_durat,SHAP_sW_10,SHAP_8_ny_,SHAP_3_8y_,SHAP_f_loa,SHAP_f_sta,SHAP_FWI_1,SHAP_wv100,SHAP_wv_85,SHAP_Cape_,SHAP_gT_8_,pred_log,actual_log,outlier,PredROS,PredErr,PctErr
101,Trancoso_09082025,2025,3170,p,2025-08-13 12:30:00,2025-08-13 14:15:00,225.520833,225.59375,"sat,airb",3,8,1634.75,934.142857,1787.262231,3030.883682,14.965495,15.505352,13616.887615,22228.432453,3.416667,1.75,5,752.628154152011,258.44257033572,22,-1,Unknown,1.25020295502517,66.7478486767332,20.5228121448287,234,15.0776132190942,0.214230055316357,0.286287226371121,0.139708115129895,0.166275682142067,0.235461936121432,0.324412713701683,34.1376392625434,11.4744121639793,25.318680347708,3996.2028051174,939.422381140596,6376.71791736344,6.84893893295946,46779.1243325875,4,33.3396748867265,748.561983415566,90.5539478483851,11.5335345884018,204.055792623908,9.74204494657971,209.977709446143,0.010799562388005,0.010906160250215,31.7251716638652,22.8548492651855,9.0979094097221,-11.094415718685,-37.743911405891,26.6090950170634,38.8143090912583,50.0369770512397,28.9694766465065,78.8164375369743,7.47513189114869,13.9527326368881,42.6364132186065,40.6826177417822,93.0409148827284,211.557352242389,203.6885005156,230.47937836166,236.615813033332,273.945148383158,-0.012234825793664,0.01257226221671,-0.094506687570798,0.086042330845448,0.085427030367248,5576.07910202679,15200.8705352262,31364.164072798,57630.4811001262,94211.4993359726,-999,-9.67881055259332,-8.85234883589581,-7.88492765551143,-7.42823659206785,-17.0018719368445,0.985838035273458,14.7725263949435,0.1372548000488,6.68628092800629,0.087711321845896,21.954569130649,-0.372967650668627,2730.33134659011,27.118549964254,0,5.9654319227939,30.6704052338373,163.039972827423,-261.993483073104,2004.68015238163,390.642228566981,675.790176474299,3.28657659139083,921.546045477854,925.938116710335,-1,6.67751272285507,11268.1318906475,1.2818964390092,773.518059,5530,2,,,,,,,,,,,,,,1,656.580932617188,2374.30274938281,78.3369801844745
102,Trancoso_09082025,2025,3176,p,2025-08-14 15:15:00,2025-08-14 17:30:00,226.635417,226.729167,"sat,airb",5,10,3884.5,1726.444444,2248.726578,3455.561996,322.58773,321.768863,29193.939117,49190.907741,3.5,2.25,5,741.599279603782,226.958164569569,22,-1,Unknown,0,4.5075369530221,73.0060002926972,233,20.7693028042192,0.212873040723643,0.285227544313552,0.150498987362553,0.165644474798609,0.232712183195218,0.323510350445779,34.6070519991528,9.0511875596961,20.9692417056127,4338.19283104847,930.786035890732,7163.81200796939,6.21917298019185,59909.0254695764,4,43.6859815298632,753.414817382022,92.3539287858829,13.803451304975,187.741534665596,15.7540489344834,195.459257912096,0.000271966187836,0.000272245677,34.1163565432169,25.2342204456624,10.4864718585092,-6.92471214285187,-36.7979860830235,22.6487015843971,32.1791328660868,39.2995924615931,29.8892235781232,31.3571312744539,10.9996797091468,20.1130281488558,36.0407648683014,33.2659647608187,68.0493469552732,196.183796490149,188.385188832202,176.597111500363,209.775477576517,230.287037882701,-0.026030255476327,0.113887736378756,0.104601699030106,0.031685723164362,0.019366814822376,5427.03227671711,15121.9715852306,31376.1613459715,57904.5500888133,94775.005647196,-999,-9.69170101453998,-9.48991682810344,-6.79891619090429,-8.32682723950319,5.2320961693575,0.006553596495363,10.5911091403709,-0.151031466082018,4.41096581601129,0.048608411880708,42.6732320988147,-0.152644842698455,-1,0,0,2.9980478775008,2.9980478775008,2.49090963652698,1,2508.50179228436,88.920426662537,641.903982336134,3.68584860099081,922.127327491483,925.056516562625,-1,8.79043168685655,5503.54677594683,1.17734680870645,1309.711293,7135,2,,,,,,,,,,,,,,1,2077.84619140625,1377.71580459375,39.8695148918911
103,Trancoso_09082025,2025,3177,p,2025-08-14 17:30:00,2025-08-14 23:00:00,226.729167,226.958333,sat,5,10,8380,1523.636364,2727.701228,3141.991518,353.82721,356.015372,32267.49878,37080.922834,9,5.5,5,805.560805369127,263.049491837928,22,-1,Unknown,0.017560495908404,15.6885470445685,65.5919643170723,233,20.4823500655777,0.214862222458454,0.285086855740685,0.161675633132274,0.169204568474044,0.233349956610618,0.322242746366205,29.8179436624299,12.1510098054303,34.7824958633789,2809.05349293348,929.79805896129,7382.70138998351,8.54905995688151,11671.9434834746,4,41.8015816865951,750.328381207499,92.0454080364555,2.19938682085359,203.506706537291,2.8357783430745,191.057353674927,0.350252276872883,0.775085012813656,33.1453050694006,25.3681381497366,9.99474496931782,-6.25731916161489,-37.4375493354302,34.8786043352917,29.2296449284242,51.4299035533509,16.6707304250407,39.0667161245871,2.11767017789995,23.0534557088085,42.8252228728781,39.6585473255475,71.0409245989656,213.367817448124,169.025931662745,173.919715315941,197.173367265139,223.869413664703,-0.009455991343592,0.097506293560573,-0.049044576678996,0.065073935022726,-0.058098700820775,5501.7914048063,15186.4004517192,31453.4760919191,57969.4483964097,94802.3839833976,-999,-8.48601909469801,-9.89250811984919,-6.34628994482944,-8.69112607025531,3.09385997618058,-0.741297823603146,17.3010004295458,-0.224193363529245,7.47752192514292,-0.01982832628147,27.058955311141,-5.62857979399679,-1,0,0,0.0460701688163,0.0460701688163,131.475139055195,1,421.680953928926,584.440438866209,719.251165421509,2.80791138515782,948.728131480697,948.923885865933,-1,14.5404057762701,4117.06373895021,2.3862304312289,3455.561996,7270,2,,,,,,,,,,,,,,1,510.374389648438,2631.61712835156,83.7563409473075
104,Trancoso_14082025,2025,3211,p,2025-08-14 14:50:00,2025-08-14 15:15:00,226.618056,226.635417,sat,1,1,113,271.2,2165.25993,2165.25993,340.826982,340.826982,29388.995926,29388.995926,0.416667,0.416667,4,793.99889380531,86.9017732802432,22,-1,Unknown,0,0,100,233,24.8095454545455,0.222538901478051,0.28327557229047,0.169272118806835,0.176559581160544,0.241128251552581,0.315411376953126,35.0362854003906,9.80703735351562,21.5437412261963,4409.7529296875,936.638732910156,6647.21533203125,6.25323224067688,62730.3359375,4,41.8328794753164,773.391469586181,92.0362932093767,14.22536263996,192.154801634906,15.2452282324055,197.045956963253,-1,-1,34.1839599609375,24.8800659179688,10.6622619628906,-7.36294555664063,-36.6042022705078,21.7218112945557,33.7266616821289,31.1950531005859,34.1085968017578,26.7610816955566,11.3580733160339,19.1689495465456,37.8609279617147,31.620933640235,63.0994012358798,198.884686489197,191.292274566275,178.920017062018,210.718396077351,233.319567666741,-0.026012356001509,0.044808847918517,0.025545755633258,-0.016887669175725,0.022583835960531,5439.78076171875,15138.1044921875,31386.2265625,57891.78515625,94765.8359375,-999,-10.1519002124093,-9.14890677818486,-7.03868704387768,-8.1506597974489,1.73289477825165,-0.1681127846241,11.2589473724365,-0.139444664120674,4.09188890457153,0.046936854720116,40.5377116629578,-0.099268750890739,3359.50998046878,0,0,21.2803955078098,21.2803955078098,1.73999999999999,1,2499.58666015622,-999,649.28141047976,3.59731996475909,929.688879214496,931.663036376028,-1,8.75310350666757,5679.03661727905,1.09773330460287,,0,1,,,,,,,,,,,,,,1,733.715576171875,1431.54435382812,66.1142033801053
105,Trancoso_14082025,2025,3212,p,2025-08-14 15:15:00,2025-08-14 17:30:00,226.635417,226.729167,airb,1,1,739.25,328.555556,2507.434331,2584.645822,4.792521,5.207574,30894.560857,30269.619392,2.666667,2.25,4,733.496953283683,328.972713370081,22,-1,Unknown,0,0,96.8200836820084,233,20.967527173913,0.222157909166812,0.283121587813519,0.167348391413685,0.176245623230932,0.240877695679664,0.315377502441407,34.7261047363281,9.34487915039062,21.246470451355,4351.27954101562,936.215606689453,6647.21533203125,6.24441665410996,57625.0546875,4,41.8328794753164,773.391469586181,92.0362932093767,13.2321943071038,187.172821946708,15.5072859318589,192.309405466273,0.000753127810627,0.000753711565479,34.4815063476562,25.3429718017578,10.5242156982422,-7.02767944335938,-36.7708435058594,21.765962600708,32.0418710708618,37.8899421691895,30.939414024353,30.6880407333374,11.2176568560852,20.060928257814,35.0067393009064,32.9161590249209,67.4008576880887,193.437503188499,186.635978511846,177.47310873568,209.458582798596,231.720718077808,-0.02904043263397,0.058210236330291,0.110525550893753,0.01175494417354,-0.0072587051716,5418.31640625,15127.23046875,31387.107421875,57910.453125,94778.46484375,-999,-9.9714689751576,-9.53560891598167,-6.85386266953243,-8.29056062621887,2.34846043586731,-0.047620880184695,10.0568604469299,-0.116681393235922,4.36726474761963,0.058525297790766,44.0746029521105,-0.14135599599238,-1,0,0,4.7109985351554,4.7109985351554,1.43999999999992,1,2562.93745605467,68.2260058593802,647.374109195403,3.62010729955929,930.473399613196,932.345051037557,-1,8.92051441589206,5611.77134513855,1.05716984350462,,25,1,,,,,,,,,,,,,,1,1108.60754394531,1476.03827805469,57.1079513289959
106,Trancoso_14082025,2025,3218,p,2025-08-15 15:30:00,2025-08-15 18:30:00,227.645833,227.770833,"airb,sat",2,3,3553.5,1184.5,2403.13215,3092.177877,338.372689,334.224868,20676.585092,21487.800187,5.25,3,4,649.594855532065,77.314391419569,22,-1,Unknown,1.07426918706745,4.61729160210722,70.8604483007954,236,17.8971573604061,0.223856330703434,0.282208507901071,0.16937356422986,0.17923284299203,0.242168450248636,0.313082675730508,35.0347901009869,9.70785980879505,21.4816514494821,4420.10816036947,947.590307781331,5904.59718378942,6.24506228016828,54860.6347645374,4,59.0511461012114,774.159128042897,94.432017782738,12.093867654042,203.608930892414,17.9315974325191,220.41368050191,0.013962980879013,0.015950097090093,33.5359632449585,24.6084495101072,10.9098049016849,-8.02676071881859,-35.2736303615579,25.8735939180726,35.275083198625,27.4096139005413,7.11377959713972,27.8815081677147,13.887410242839,26.5850376651849,56.3546221682641,37.1879292909069,42.7387277644306,222.769236945618,191.774069356769,196.212428540928,197.381762904555,217.90698553737,-0.039318319632339,0.131402688224486,-0.031170286182042,0.071955958276772,-0.101662779073248,5733.26928273202,15426.3422839391,31680.715814911,58154.6521290966,95005.2490016447,-999,-9.74121460998547,-8.81483686973873,-7.39456447001526,-7.59474762581215,12.9420766371674,-0.329470149283278,17.8979185207504,-0.208813649435714,4.80731528740588,-0.097277707716756,63.2890012775205,-0.433821084656983,-1,0.0014695733729,0,6.0234330790634,6.0244859811518,96.4423169853583,1,1823.80451840984,807.772460370257,656.080571492652,3.51785251033433,559.836623225167,643.595917047537,-1,9.21405428727987,13783.3770108106,1.69404799192449,2577.826111,1480,2,,,,,,,,,,,,,,1,1030.638671875,2061.539205125,66.6694895031422
107,Valpacos_13092019,2019,1865,p,2019-09-13 18:00:00,2019-09-13 18:30:00,256.75,256.770833,"airb,fops",1,1,140.5,281,1200.036181,3988.335567,271.012936,304.700674,7390.007842,49689.501777,5,0.5,2,755.415569196429,107.921355258155,32,3,Deciduous Forests,0,5.23012552301255,53.1380753138075,233,19.4738518518519,0.166914152896406,0.229537076450963,0.122482265830041,0.14171143591404,0.178584712147714,0.262670898437501,25.7462463378906,7.80142211914063,31.9878692626953,2248.17626953125,945.602478027344,6059.58203125,8.58174872398377,44371.0859375,4,47.7120288674333,883.090705672521,93.6623977505521,19.7364811668098,133.703021488685,30.3491247587752,118.198969367328,-1,-1,25.8354797363281,17.4424743652344,4.90444946289063,-10.313232421875,-36.6700286865234,29.6344318389893,43.2662506103516,71.527099609375,41.8849754333496,33.9323463439941,21.1617449987776,39.4322660187108,39.9520127870959,81.924983134062,61.5803165042323,119.938551701499,105.701025471806,35.9555613102186,57.3046832942033,44.7675061496458,0.076608789643724,0.412643428267998,0.018637399480136,-0.004741470597868,-0.102418060852827,6121.2939453125,15561.044921875,31479.58203125,57624.34765625,94281.7890625,-999,-9.1579883236043,-8.06799850219717,-5.94237265807286,-7.34665003648574,-25.1812896728516,-0.413906008005142,8.6727466583252,-0.599152207374573,12.6624546051025,-0.214179337024689,123.866503430022,0.020651629318675,2820.17678710943,89.3427734374999,0,48.1959228515632,95.3983154296875,0.099999999999991,1,1079.51216308594,-999,725.315717596949,2.73047307166719,949.999999999999,949.974935258865,-1,14.8988333919773,10580.8725357056,1.65096090858125,1729.158498,270,1,,,,,,,,,,,,,,1,2288.07421875,1700.26134825,42.6308498792875
108,VilaNovaPaiva_16092024,2024,3061,p,2024-09-17 12:45:00,2024-09-17 15:00:00,261.53125,261.625,sat,4,3,861.5,382.888889,2810.970344,2810.970344,272.190255,272.190255,28677.865415,28677.865415,2.25,2.25,4,363.932200929152,41.1332455839505,32,7,Shrub,0,8.29406220546654,86.4907320138234,223,20.0622573099415,0.206128077629237,0.283810550545887,0.101190009151091,0.152299932496166,0.232030265506203,0.324912388067924,24.4417247168672,4.92453145836831,28.4052217092274,2193.4414166279,940.970126831973,6368.17352549734,8.23212701333869,33955.8028955951,4,57.6943481938013,704.582082162593,93.1688967097593,15.5210349169581,82.9687895698144,24.3000568115845,81.1618315427265,0.00111068620575,0.001113431312074,22.8048496924662,14.2446909480574,7.31827545604932,-8.08322753994515,-36.2097789985556,27.9757667252125,35.4771350103761,3.34507536623271,29.9667230053534,33.9864161150892,19.0522342113845,32.5392780856202,18.7721753875588,53.0470462124153,121.196576312512,81.1720206110852,85.3531427541574,30.7354543401985,10.764458029109,27.6406768269198,-0.131074095915089,-0.165825314255273,-0.055747021422345,0.297883513812329,0.216637737580564,5182.57834703302,14511.0605337106,30360.6722606755,56740.6500043349,93539.8976083203,-999,-9.34037694048077,-4.45702654527908,-6.01415320609683,-7.83994868817851,-14.0082030208854,-0.131970379370932,0.389219781589981,-0.368413450152092,7.15938339749618,-0.247126782663853,72.267494115281,0.152321623917278,-1,0,0,0,0,0,1,1201.68637048323,211.695614681016,704.455139213292,2.96130374395007,917.589290164667,750.643219109013,-1,16.7203941008866,9545.61547662725,1.75961737346683,,1170,2,,,,,,,,,,,,,,1,1209.03247070312,1601.93787329687,56.9887859797668
109,VilaNovaPaiva_16092024,2024,3073,p,2024-09-17 20:00:00,2024-09-17 22:00:00,261.833333,261.916667,sat,1,4,115.75,57.875,195.555746,188.319373,206.99005,192.350519,942.151024,2654.518491,2,2,4,475.51099537037,187.909618447006,31,7,Shrub,0,37.3271889400922,43.5483870967742,233,18.177264957265,0.199953910183254,0.278108455921797,0.101114812313951,0.149370160321828,0.22431686063013,0.319460067423672,20.1197222336698,3.64119173662325,33.7213055955528,1561.00084416644,954.226864471533,5098.57635471838,9.37668239408557,17457.6065983852,4,58.5012527203463,780.481674833033,93.0371247264692,11.2334347375733,63.6232225870813,26.5627020131385,67.0521981828695,0.001117259123849,0.001145094757528,22.0919725047554,15.9105328734977,5.21142334510257,-9.53569464256094,-38.2665643433187,31.8883367993824,35.4348426716911,4.66080433570703,4.72889907323922,20.0986215089255,15.1908594365266,37.2753584734201,13.3285811583669,20.7915081385963,29.879739757928,63.4857327921084,107.277831291625,156.842546470238,93.8222972047396,64.5799757103329,-0.094373767497062,-0.091945173077664,0.035212881565893,-0.103841509842933,0.175454031331461,5143.97409577692,14501.340423546,30282.3317853639,56444.5654820523,93174.5836197586,-999,-6.74484877146522,-6.88468880244445,-5.75862154162883,-8.00839536095092,139.051032920288,0.928084303245664,0.872225930462987,0.671997626527597,2.27651038854153,0.094701574464622,166.365159848053,0.935336388411584,-1,0,0,0,0,0,1,377.497004421097,61.1433671802415,745.7118379558,2.5108204951829,950,949.979825159343,-1,20.321839438753,7609.80735316865,2.1333234907618,720.147588,1605,1,,,,,,,,,,,,,,1,1638.98522949219,-1450.66585649219,-770.322157185701
110,VilaNovaPaiva_16092024,2024,3071,p,2024-09-17 21:00:00,2024-09-17 22:00:00,261.875,261.916667,sat,5,4,389,389,1716.330234,1239.387361,289.773171,276.481314,18813.367426,18296.782088,2,1,4,613.795552884615,170.524655305795,21,6,Coniferous Forests,0,24.2033898305085,48.8813559322034,233,19.2899232736573,0.20424038048483,0.282300909795479,0.098882567607979,0.151216558169075,0.229948782689953,0.323602777155611,19.6484299301683,3.5628083403309,34.511580377056,1497.33583023816,947.650175141749,5759.38654156321,9.52970868327366,16483.0257030126,4,58.2675466346674,723.773049931238,93.2291720203726,10.987679461188,72.2791009538491,26.3484075970952,74.9406705971834,0.000353501581062,0.000356433599124,21.9617999886421,15.979153180312,5.07390812383659,-9.16143130929618,-38.4886136514659,31.4867759179495,35.1032805679051,4.6811861898132,4.35492258775692,22.0975835255302,17.1045348879133,39.4371028591771,12.4382693157009,24.0913097478909,26.4188505002335,71.1291476596635,113.460734692804,164.178274023511,102.645951672456,64.5289308240472,-0.117553381301136,-0.160864523771727,0.035890762914688,-0.103843584479071,0.2061561407537,5147.72055648284,14507.9374853734,30288.492555441,56456.3163567064,93191.8871935028,-999,-6.52793691800012,-7.0173333891919,-5.55877645927919,-8.17461056574278,-22.5059005328096,-0.116238803390264,0.791308484381863,0.693379388327447,2.86558866439394,0.104044992991575,172.107684240213,0.734039817707703,-1,0,0,0,0,0,1,410.840057313919,74.1080363573826,744.729441721199,2.52123344477867,950,803.994225916721,-1,20.9780591488217,8591.13641549079,2.11039338746475,2336.966156,1665,2,,,,,,,,,,,,,,1,2525.69702148438,-1286.30966048437,-103.785926899118
111,VilaNovaPaiva_16092024,2024,3078,p,2024-09-18 00:00:00,2024-09-18 01:00:00,262,262.041667,"sat,fops",6,5,1599.75,1599.75,2108.266772,2275.301549,301.288809,260.178977,21651.187501,18182.553988,3,1,4,544.004383218535,220.801389529042,22,7,Shrub,0.265736588606544,55.655206776283,31.2904833084205,234,16.6796497811132,0.204869369171063,0.283059297620172,0.097394464405316,0.150835720616601,0.231078132407228,0.324429630132928,17.8554433629128,5.67732421703667,44.8415378134541,1129.88978751514,947.953890675674,5780.97749164636,11.0932214416832,15348.3557307454,4,39.9963838601225,716.700787287155,92.7207853256171,13.4693647780069,79.9976398927418,28.947391984686,80.5176377468657,3.58637038e-07,3.59605699e-07,19.0595507186509,16.3779140275706,4.67926172089354,-8.96226836702977,-39.0866484048491,42.9291989165419,30.1428231573375,7.71031325960399,5.5293410122731,33.4843954478175,22.3090144181084,33.2428772791291,8.98680660460848,27.0129862598546,22.2650012210318,78.3260625418426,136.768955538815,146.027154695632,126.204030168841,58.4823653345536,-0.201386104045214,-0.275364878266981,-0.04710430742216,-0.049462290484089,0.053385611640866,5163.03931312658,14487.0878880065,30269.7332750656,56453.3029469998,93108.1863433257,-999,-2.92605525901876,-7.52787700001719,-5.32689906535014,-8.39682014011681,-54.4189517139855,-0.107332688591134,-1.82086228118672,0.495998352296565,2.70248885962391,0.167908432758158,171.445188005532,0.440925890502793,-1,0,0,0,0,0,1,423.384931149153,80.988390797598,789.674435669001,2.0533301101316,781.005302342554,649.208408071308,-1,21.9716437059061,11222.4705695501,1.62994517898245,1765.467601,1845,2,,,,,,,,,,,,,,1,800.977355957031,1474.32419304297,64.7968702737858
112,ViladeRei_20072019,2019,1884,p,2019-07-20 19:00:00,2019-07-20 20:00:00,201.791667,201.833333,"airb,fops",1,1,1163,1163,2314.670092,5364.430684,124.818308,121.541945,37597.698783,81282.479478,5.5,1,3,258.060999142367,260.348275343272,22,7,Shrub,0,0,98.5306828003457,233,25.6118025751073,0.192560272924585,0.234207242266821,0.102997150570144,0.155862401127799,0.211971344649773,0.256242675781232,22.7414855957031,14.8769836425781,61.3116645812988,1077.38000488281,974.911865234375,3439.84204101562,13.6872659921646,20979.8935546875,4,46.7647948861916,589.6882885917,91.1469294295448,19.1942515783088,324.617263657749,32.1782329465863,326.730571898441,0.000142945211252,0.000144107482166,19.9080352783203,20.4343414306641,9.92573547363281,-7.81196594238281,-35.6706085205078,68.637882232666,22.497748374939,16.0927391052246,9.95177459716797,51.4627780914307,39.2815148434853,14.274404813984,22.6992245279005,30.668937265872,8.48270504341027,333.985091621045,288.461788024738,246.119980445578,229.493517593736,40.2749730788028,-0.204861230439002,-0.134512936027699,-0.065806695549814,-0.031731464760488,-0.010288945157167,5708.57836914062,15144.833984375,31252.3603515625,57774.224609375,94765.2734375,-15.3458938558315,0.574276481986458,-6.76210310490448,-6.92641840654529,-7.76527220751559,94.9721527099609,0.943599909543991,0.502327051945031,-0.509482651948929,1.78264290094376,-0.315153032541275,120.167592436159,0.575624330641726,-1,0,0,0,0,0,1,453.586142578134,105.649199218749,867.831290278348,1.28759009803235,-1,708.803647723588,-1,21.2412535945731,19669.7216033936,0.834003955454216,1912.839732,270,1,,,,,,,,,,,,,,1,1608.66125488281,3755.76942911719,70.0124514670155
